time,state,cameraY,chestY,pivotY,cameraSpeed,cameraAcceleration,dt
9.21891,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00233
9.22099,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00208
9.22324,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00225
9.22545,Balanced,2.14659,0.90397,1.56444,0.00003,0.01221,0.00221
9.22759,Balanced,2.14659,0.90397,1.56444,0.00000,0.01262,0.00214
9.23046,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00288
9.23331,Balanced,2.14659,0.90397,1.56444,0.00002,0.00732,0.00285
9.23620,Balanced,2.14659,0.90397,1.56444,0.00000,0.00725,0.00288
9.23878,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00258
9.24129,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00251
9.24378,Balanced,2.14659,0.90397,1.56444,0.00002,0.00961,0.00249
9.24638,Balanced,2.14659,0.90397,1.56444,0.00000,0.00923,0.00259
9.24947,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00310
9.25238,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00291
9.25471,Balanced,2.14659,0.90397,1.56444,0.00003,0.01102,0.00233
9.25700,Balanced,2.14659,0.90397,1.56444,0.00000,0.01114,0.00230
9.25908,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00207
9.26111,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00204
9.26308,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00196
9.26551,Balanced,2.14659,0.90397,1.56444,0.00002,0.01004,0.00244
9.26780,Balanced,2.14659,0.90397,1.56444,0.00000,0.01068,0.00229
9.27034,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00254
9.27257,Balanced,2.14659,0.90397,1.56444,0.00003,0.01198,0.00223
9.27473,Balanced,2.14659,0.90397,1.56444,0.00000,0.01237,0.00216
9.27705,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00232
9.27948,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00243
9.28195,Balanced,2.14659,0.90397,1.56444,0.00002,0.00982,0.00246
9.28477,Balanced,2.14659,0.90397,1.56444,0.00000,0.00858,0.00282
9.28701,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00224
9.28939,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00238
9.29207,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00267
9.29438,Balanced,2.14659,0.90397,1.56444,0.00003,0.01109,0.00232
9.29680,Balanced,2.14659,0.90397,1.56444,0.00000,0.01066,0.00241
9.29904,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00224
9.30154,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00250
9.30388,Balanced,2.14659,0.90397,1.56444,0.00003,0.01080,0.00235
9.30613,Balanced,2.14659,0.90397,1.56444,0.00000,0.01131,0.00224
9.30841,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00228
9.31103,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00262
9.31373,Balanced,2.14659,0.90397,1.56444,0.00002,0.00812,0.00271
9.31602,Balanced,2.14659,0.90397,1.56444,0.00000,0.00962,0.00229
9.31830,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00228
9.32053,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00224
9.32268,Balanced,2.14659,0.90397,1.56444,0.00003,0.01301,0.00214
9.32489,Balanced,2.14659,0.90397,1.56444,0.00000,0.01260,0.00221
9.32741,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00253
9.32959,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00218
9.33229,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00270
9.33451,Balanced,2.14659,0.90397,1.56444,0.00003,0.01214,0.00222
9.33703,Balanced,2.14659,0.90397,1.56444,0.00000,0.01066,0.00252
9.33946,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00242
9.34154,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00209
9.34401,Balanced,2.14659,0.90397,1.56444,0.00002,0.00977,0.00247
9.34684,Balanced,2.14659,0.90397,1.56444,0.00000,0.00852,0.00283
9.34930,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00245
9.35598,Balanced,2.14659,0.90397,1.56444,0.00001,0.00134,0.00668
9.35816,Balanced,2.14659,0.90397,1.56444,0.00000,0.00408,0.00218
9.36063,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00246
9.36299,Balanced,2.14659,0.90397,1.56444,0.00003,0.01065,0.00237
9.36516,Balanced,2.14659,0.90397,1.56444,0.00000,0.01164,0.00217
9.36738,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00222
9.36971,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00233
9.37224,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00252
9.37462,Balanced,2.14659,0.90397,1.56444,0.00002,0.01045,0.00239
9.37723,Balanced,2.14659,0.90397,1.56444,0.00000,0.00960,0.00260
9.37945,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00222
9.38194,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00249
9.38451,Balanced,2.14659,0.90397,1.56444,0.00002,0.00901,0.00257
9.38698,Balanced,2.14659,0.90397,1.56444,0.00000,0.00938,0.00247
9.38926,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00228
9.39233,Balanced,2.14659,0.90397,1.56444,0.00002,0.00631,0.00307
9.39456,Balanced,2.14659,0.90397,1.56444,0.00000,0.00871,0.00223
9.39693,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00237
