step,fixed_time,frame,input_x,input_y,desired_vx,desired_vy,desired_vz,target_ax,target_ay,target_az,applied_ax,applied_ay,applied_az,grounded,stepped,step_rise,Player_vx,Player_vy,Player_vz,Player_avx,Player_avy,Player_avz,ChestPhysics_vx,ChestPhysics_vy,ChestPhysics_vz,ChestPhysics_angle_x,ChestPhysics_angle_y,ChestPhysics_angle_z,ChestPhysics_rel_avx,ChestPhysics_rel_avy,ChestPhysics_rel_avz,ThighPhysics_L_vx,ThighPhysics_L_vy,ThighPhysics_L_vz,ThighPhysics_L_angle_x,ThighPhysics_L_angle_y,ThighPhysics_L_angle_z,ThighPhysics_L_rel_avx,ThighPhysics_L_rel_avy,ThighPhysics_L_rel_avz,ThighPhysics_R_vx,ThighPhysics_R_vy,ThighPhysics_R_vz,ThighPhysics_R_angle_x,ThighPhysics_R_angle_y,ThighPhysics_R_angle_z,ThighPhysics_R_rel_avx,ThighPhysics_R_rel_avy,ThighPhysics_R_rel_avz,ShinPhysics_L_vx,ShinPhysics_L_vy,ShinPhysics_L_vz,ShinPhysics_L_angle_x,ShinPhysics_L_angle_y,ShinPhysics_L_angle_z,ShinPhysics_L_rel_avx,ShinPhysics_L_rel_avy,ShinPhysics_L_rel_avz,ShinPhysics_R_vx,ShinPhysics_R_vy,ShinPhysics_R_vz,ShinPhysics_R_angle_x,ShinPhysics_R_angle_y,ShinPhysics_R_angle_z,ShinPhysics_R_rel_avx,ShinPhysics_R_rel_avy,ShinPhysics_R_rel_avz,FootPhysics_L_vx,FootPhysics_L_vy,FootPhysics_L_vz,FootPhysics_L_angle_x,FootPhysics_L_angle_y,FootPhysics_L_angle_z,FootPhysics_L_rel_avx,FootPhysics_L_rel_avy,FootPhysics_L_rel_avz,FootPhysics_R_vx,FootPhysics_R_vy,FootPhysics_R_vz,FootPhysics_R_angle_x,FootPhysics_R_angle_y,FootPhysics_R_angle_z,FootPhysics_R_rel_avx,FootPhysics_R_rel_avy,FootPhysics_R_rel_avz,camera_offset_x,camera_offset_y,camera_offset_z,camera_distance
20,0.39999985827664397,18,0,0,0,0,0,0.000382042315,0,-0.003019754,0.000382042315,0,-0.003019754,1,0,0,-7.640843E-06,0,6.03950575E-05,0,0,0,-0.00283889752,0.00373731554,0.00231928751,-0.180084229,0.008753965,0.179592013,-0.004729982,-0.00158232357,0.009036287,-0.0007016334,0.00775846839,0.0030886177,0.598391354,0.006103065,0.034795586,0.0153350392,0.002720939,0.00266187,-0.000737550436,0.007716641,0.00462459167,0.596950054,0.000104073086,0.0354867466,0.0202147868,0.00252739713,0.00235945615,0.000226385178,0.005924776,0.00282006338,5.646523,0.0192919765,0.0438598841,-0.009556352,0.00516852736,-0.00303212134,0.000220983755,0.00537849963,0.00265629962,5.647092,0.0132170841,0.044455152,-0.0150264641,0.00464845169,-0.00310371467,-0.0005897703,-0.0007901937,-0.00780158862,1.371136,0.039012067,-0.0221252441,0.001841293,0.00415762048,0.00189679023,-0.0005861563,-0.00141495466,-0.009027422,1.36476529,0.0335746445,-0.0227050781,-0.00329059083,0.00406601839,0.00214259769,-0.5500159,2.132087,2.73880982,3.51417017
21,0.41999985119047617,18,0,0,0,0,0,-0.0007004424,0,-0.00257428712,-0.0007004424,0,-0.00257428712,1,0,0,1.40088423E-05,0,5.148572E-05,0,0,0,-0.0008307643,0.002039194,0.00174551609,-0.1873169,0.009794659,0.173440173,-0.003813182,0.001290848,-0.004315493,-0.00014401332,0.00145278871,-0.0023458628,0.6025821,0.0112916706,0.03562286,-0.0111574177,0.00366730127,-8.826199E-06,-0.000152711233,0.00146825612,-0.00187208876,0.6012931,0.00498577533,0.0363552459,-0.0124157351,0.00361646339,-0.0003187611,-0.000337460981,0.00167128444,-0.012334479,5.605167,0.0248598419,0.0442433842,-0.03496518,0.00452345423,0.0004061568,-0.000335233053,0.001516074,-0.0123213921,5.604198,0.0185964834,0.044805117,-0.0359847061,0.004324712,0.000399193348,-0.0006084496,-0.00171433389,-0.0256643258,1.331861,0.04421843,-0.02017212,-0.009188917,0.00309276441,-0.005015941,-0.0006071254,-0.00192022324,-0.0262808427,1.32277513,0.0387188829,-0.0205688477,-0.0108105969,0.00308656925,-0.004943148,-0.550016,2.132053,2.738809,3.514149
22,0.43999984410430837,18,0,0,0,0,0,-0.000491402636,0,-0.00197577663,-0.000491402636,0,-0.00197577663,1,0,0,9.828049E-06,1.49011612E-08,3.951552E-05,0,0,0,-0.00206468441,0.0026576072,0.0009847785,-0.192077637,0.010539121,0.1636812,-0.00162018416,0.00092884386,-0.007052962,6.330364E-05,0.0003540516,-0.00661669672,0.5770648,0.0140859792,0.0362801924,-0.03274267,0.00198010728,-0.00083648233,6.89081062E-05,0.000392109156,-0.00666791,0.575968,0.007806164,0.03702154,-0.0355970152,0.0021217512,-0.00113274914,-0.000492393156,0.00121282041,-0.0230204742,5.54609871,0.0284620281,0.0459131449,-0.0509188175,0.002950352,0.00146273465,-0.000478336675,0.00120694935,-0.023157632,5.545595,0.0222295821,0.0464948677,-0.05065098,0.00295936619,0.00147015811,-0.00137445983,-0.001248762,-0.037339583,1.31506526,0.0491664521,-0.0178527832,-0.00661327457,0.00299738231,-0.004210272,-0.0013564704,-0.00125773251,-0.03740943,1.30587947,0.0435999259,-0.0181884766,-0.00656065857,0.003001015,-0.00418493059,-0.5500161,2.132046,2.73880863,3.51414442
23,0.45999983701814057,18,0,0,0,0,0,-0.000304057146,0,-0.00163116271,-0.000304057146,0,-0.00163116271,1,0,0,6.081141E-06,0,3.262324E-05,0,0,0,-0.00266171573,0.00117203593,0.000439058756,-0.194702148,0.0111834928,0.152123854,-9.032277E-05,0.0007406265,-0.008115215,-5.632073E-05,5.66542149E-05,-0.009516047,0.5327351,0.0161138084,0.03706841,-0.0471054055,0.00149900233,-0.0003484785,-4.5223278E-05,9.70810652E-05,-0.00946831051,0.5313479,0.010086677,0.03778073,-0.04938396,0.00178335188,-0.000624667155,-0.0008377414,0.00100310147,-0.029680727,5.47648048,0.031471584,0.0481390171,-0.0450488962,0.00245547621,0.00200305483,-0.0008102929,0.00100290775,-0.0298498273,5.47562,0.0254557636,0.0487183928,-0.04560121,0.0026263902,0.00199527037,-0.00200317055,-0.001324743,-0.04495457,1.30117178,0.05399279,-0.0143127441,-0.006863169,0.0029545587,-0.00225577573,-0.00198296783,-0.00132377446,-0.045116,1.29205751,0.04838568,-0.0145568848,-0.006753066,0.0029735188,-0.002193789,-0.550016165,2.13204455,2.73880839,3.51414323
24,0.47999982993197277,18,0,0,0,0,0,-0.000231190759,0,-0.0014181172,-0.000231190759,0,-0.0014181172,1,0,0,4.62381331E-06,1.49011612E-08,2.8362334E-05,0,0,0,-0.00280911173,2.13831663E-05,7.542575E-05,-0.195770264,0.0119679207,0.139535725,0.0009702415,0.000822335249,-0.008720581,-0.000197938061,-3.25143337E-05,-0.01113982,0.477076441,0.0178941954,0.0385297537,-0.05503346,0.00138414372,0.000226192278,-0.000185013952,5.33461571E-06,-0.0110387681,0.4753738,0.0122747095,0.03919304,-0.0571982823,0.001745096,-2.14687061E-05,-0.00124793535,0.0009034276,-0.03328072,5.401365,0.034249492,0.0511054,-0.03741458,0.002273589,0.00267578755,-0.0012101616,0.0008971691,-0.0334433578,5.40026331,0.0285651758,0.0516512878,-0.037967205,0.00255824463,0.00264760526,-0.00258199521,-0.00141169131,-0.0489235446,1.28462434,0.05873298,-0.012512207,-0.00981521048,0.00296375062,-0.00395261031,-0.002557165,-0.00142006576,-0.0491348878,1.27545369,0.0531330369,-0.01260376,-0.009794079,0.002998062,-0.00386149087,-0.550016165,2.13204432,2.73880816,3.514143
25,0.49999982284580496,19,0,0,0,0,0,-0.000185514436,0,-0.00127922231,-0.000185514436,0,-0.00127922231,1,0,0,3.71028727E-06,0,2.5584437E-05,0,0,0,-0.002787565,-0.0006107688,-0.000181671669,-0.195770264,0.0129173175,0.1268639,0.00178355665,0.0009350192,-0.008603851,-0.000325048575,-4.61190939E-05,-0.011782378,0.4161041,0.01948541,0.04074843,-0.0581046119,0.00129666773,0.000758972252,-0.000312210468,-9.119511E-06,-0.0116609819,0.41415906,0.0143618565,0.04135162,-0.06029837,0.00168229023,0.00054026983,-0.00164594257,0.0009797961,-0.03446327,5.32520676,0.0368813239,0.0549868122,-0.02887424,0.00202938821,0.00335385,-0.00160551653,0.00097592175,-0.0346134,5.323599,0.0316187032,0.0554923676,-0.0295882784,0.00238300487,0.00331839663,-0.00301787863,-0.00127872825,-0.05002673,1.27127719,0.06329666,-0.010345459,-0.008783775,0.00285572419,-0.00362259382,-0.00299164746,-0.00128482282,-0.05025865,1.26204193,0.0577495024,-0.0103149414,-0.008818682,0.0028998903,-0.003597796,-0.5500161,2.13215256,2.73880982,3.51421
26,0.51999981575963716,23,0,0,0,0,0,-0.000148870837,0,-0.0009406107,-0.000148870837,0,-0.0009406107,1,0,0,2.97741553E-06,-5.94556332E-06,1.88122067E-05,0,0,0,-0.00266897981,-0.0009809136,-0.0003820071,-0.1949768,0.0139898648,0.114801317,0.00238486123,0.00101509015,-0.007950415,-0.000426617451,-4.683435E-05,-0.0117788678,0.353974879,0.0209104083,0.0436182171,-0.05785656,0.00121624465,0.00118349213,-0.000414726266,-1.14440918E-05,-0.0116545791,0.351787955,0.01632385,0.0441601,-0.0601481125,0.0015944395,0.0009891816,-0.00193009037,0.00108133256,-0.03378697,5.251398,0.0394030474,0.0593699,-0.0193233881,0.00193185313,0.003799106,-0.00189064257,0.00106911361,-0.0339266546,5.24948454,0.0345999748,0.0598322526,-0.019851584,0.00232142722,0.00376292248,-0.00338816,-0.00118349493,-0.04873192,1.2568475,0.06776343,-0.0101318359,-0.009764887,0.00288862223,-0.00532280141,-0.00336208357,-0.00119312108,-0.04893651,1.24749243,0.0623223074,-0.0100402832,-0.009856655,0.002941454,-0.005339401,-0.5500161,2.1321528,2.73881,3.51421022
27,0.53999980867346942,26,0,0,0,0,0,-0.000122895377,0,-0.0008699774,-0.000122895377,0,-0.0008699774,1,0,0,2.4579067E-06,1.49011612E-08,1.73995413E-05,0,0,0,-0.002490869,-0.00120900571,-0.0005182293,-0.193573,0.01514906,0.103743918,0.00288851513,0.00106868579,-0.006986637,-0.0004997554,-2.33799219E-05,-0.0112608783,0.293869317,0.02222713,0.0469679274,-0.0551725179,0.00116491783,0.00147879007,-0.0004897038,1.21444464E-05,-0.01113459,0.291408271,0.0181815047,0.0474509932,-0.05756233,0.00151109509,0.00130730576,-0.002134478,0.001259476,-0.0317317545,5.182626,0.0417889245,0.0641956255,-0.00931282,0.00177818176,0.00410571648,-0.00209688186,0.00126552582,-0.031851884,5.18058729,0.0374552272,0.06461289,-0.009626638,0.00217884034,0.00406759838,-0.003583959,-0.0009634197,-0.0457141139,1.24620974,0.0720677748,-0.009185791,-0.007489993,0.00282194978,-0.00459117955,-0.0035592455,-0.000955536962,-0.04586702,1.23689091,0.0667807162,-0.009063721,-0.00746614952,0.002880923,-0.00464472128,-0.5500161,2.13215256,2.73881,3.51421022
28,0.55999980158730156,31,0,0,0,0,0,-0.00010569275,0,-0.0008225178,-0.00010569275,0,-0.0008225178,1,0,0,2.11385418E-06,-5.96046448E-06,1.6450349E-05,0,0,0,-0.00228110049,-0.00136774778,-0.0006130171,-0.191711426,0.01635136,0.09389579,0.00327225681,0.00109253521,-0.0058848043,-0.00054007594,-1.81794167E-05,-0.0104185557,0.237829775,0.0234543867,0.0506225526,-0.0508843623,0.00111958419,0.00162334018,-0.0005321009,1.67787075E-05,-0.0102817677,0.235115737,0.0199308731,0.05104947,-0.0533208773,0.00142012234,0.00146995345,-0.00222235871,0.00140951574,-0.0287015829,5.120885,0.0441249125,0.06909548,0.0009705725,0.00176040584,0.00419721054,-0.00218796544,0.00141039491,-0.0287925228,5.11874,0.04025047,0.06946814,0.0007203732,0.00215495634,0.0041598524,-0.00370979286,-0.0008262545,-0.0414158478,1.23493755,0.07631377,-0.009857178,-0.007728899,0.00289843,-0.00595363136,-0.00368838944,-0.0008235276,-0.04152853,1.22561145,0.07121966,-0.00970459,-0.007744134,0.002961742,-0.006010006,-0.5500161,2.1321528,2.73881,3.51421022
29,0.57999979450113381,35,0,0,0,0,0,-9.571002E-05,0,-0.000803107047,-9.571002E-05,0,-0.000803107047,1,0,0,1.91419963E-06,0,1.60621348E-05,0,0,0,-0.00206359662,-0.00146512687,-0.0006765578,-0.18951416,0.0175738577,0.08532027,0.00355224684,0.00110231,-0.00473471871,-0.0005548161,5.23030758E-06,-0.009339404,0.187503576,0.0246344861,0.0544126257,-0.045426093,0.00109566457,0.00164797448,-0.000548633863,4.07397747E-05,-0.0091776,0.184635073,0.0215935931,0.05478952,-0.0478369035,0.00133858738,0.00150712219,-0.00224461686,0.00160880387,-0.0250524152,5.067407,0.0463680327,0.0740582049,0.0108801117,0.00166647742,0.00418301253,-0.0022149235,0.00160777569,-0.0251191165,5.0649085,0.0429284051,0.07439166,0.0104081538,0.00204145932,0.004151585,-0.00367101724,-0.0005905628,-0.03637128,1.22770154,0.08042675,-0.00970459,-0.00502037536,0.00286854384,-0.00506819133,-0.00365691469,-0.0005879104,-0.0364832133,1.2183466,0.0755648,-0.009521484,-0.0050576576,0.00293487171,-0.00513558136,-0.5500161,2.13215256,2.73881,3.51421022
30,0.599999787414966,40,0,0,0,0,0,-9.03591645E-05,0,-0.0008008325,-9.03591645E-05,0,-0.0008008325,1,0,0,1.80718257E-06,-5.96046448E-06,1.60166437E-05,0,0,0,-0.00185187964,-0.00153678656,-0.0007159405,-0.187133789,0.0187896211,0.0779900551,0.00374647579,0.0010937819,-0.00360301812,-0.000546642754,7.480383E-06,-0.008121967,0.143856436,0.025770288,0.0582162775,-0.0392907746,0.00106652488,0.00156798086,-0.0005431942,4.336238E-05,-0.007956166,0.140848354,0.0231604856,0.0585507154,-0.0417713337,0.00124667038,0.00144040957,-0.00217802543,0.001763016,-0.02108518,5.02232552,0.04852277,0.07882085,0.01980551,0.00161441928,0.003997261,-0.00215417519,0.00176590681,-0.0211370531,5.01976156,0.0454818159,0.07912308,0.01952706,0.00195924751,0.0039715725,-0.00352909672,-0.00038805604,-0.0309868213,1.22223949,0.08439777,-0.009674072,-0.003119184,0.00288371951,-0.004903658,-0.00352025568,-0.00037920475,-0.0310600027,1.2129072,0.07979602,-0.009460449,-0.00311110122,0.00295190932,-0.00499680266,-0.5500161,2.1321528,2.7388103,3.51421046
31,0.61999978032879821,45,0,0,0,0,0,-8.96300044E-05,0,-0.000810411,-8.96300044E-05,0,-0.000810411,1,0,0,1.79259939E-06,1.49011612E-08,1.62082142E-05,0,0,0,-0.00165490934,-0.00157408416,-0.0007363533,-0.18460083,0.0199750923,0.07183552,0.00386548275,0.0010684384,-0.002566059,-0.0005111073,2.46763229E-05,-0.00688313227,0.107104987,0.02686845,0.06187173,-0.0330587253,0.00103992026,0.00135882734,-0.000510246842,6.020069E-05,-0.006711398,0.103965916,0.0246353857,0.062172,-0.03559188,0.00115831906,0.001241381,-0.00203855056,0.00187927485,-0.0170401316,4.9859767,0.05068015,0.0831977651,0.0280562583,0.00166632421,0.00370198488,-0.00202063937,0.00189213455,-0.0170732532,4.98337841,0.047997836,0.08347528,0.0278247278,0.00197732751,0.00368301361,-0.003378959,-0.0003221929,-0.025497444,1.21497977,0.0883835256,-0.0115356445,-0.00400949037,0.00304630119,-0.00644374732,-0.003374911,-0.0003055632,-0.02553657,1.20574117,0.0840645358,-0.0113525391,-0.00393478246,0.00311450427,-0.00654387,-0.5500161,2.13215256,2.73881,3.51421022
32,0.63999977324263035,50,0,0,0,0,0,-9.145753E-05,0,-0.0008344279,-9.145753E-05,0,-0.0008344279,1,0,0,1.82914982E-06,-5.96046448E-06,1.66885511E-05,0,0,0,-0.0014783619,-0.00160838664,-0.0007415248,-0.182006836,0.0211229753,0.06674371,0.00392298633,0.00104023924,-0.00163078657,-0.0004665525,2.27838755E-05,-0.00564827258,0.0774310455,0.027954068,0.06528188,-0.0268538538,0.00102595123,0.00110798958,-0.000468033249,5.95897436E-05,-0.005456347,0.07423956,0.0260386784,0.06555641,-0.029368028,0.00108213408,0.0009979071,-0.00188135612,0.002043873,-0.0131036015,4.95805645,0.05277095,0.0873002559,0.03512652,0.0015968997,0.00338280364,-0.00186952553,0.00204108655,-0.0131208431,4.955177,0.0504043959,0.08756236,0.0346625075,0.00187193125,0.00337196258,-0.00309096556,-0.0001322478,-0.0202028472,1.21190131,0.09227755,-0.0126953125,-0.00125819328,0.00305966148,-0.00533139147,-0.00309614814,-0.000126808882,-0.0202511661,1.20266259,0.08825863,-0.0124816895,-0.0012806257,0.00312975445,-0.005426738,-0.5500161,2.1321528,2.73881,3.51421022
33,0.65999976615646261,55,0,0,0,0,0,-9.462389E-05,0,-0.000861624256,-9.462389E-05,0,-0.000861624256,1,0,0,1.892477E-06,0,1.72324781E-05,0,0,0,-0.00132370356,-0.00161193311,-0.0007348956,-0.179443359,0.022220619,0.0625859,0.0039265505,0.00100281357,-0.000799963949,-0.000411757152,3.670156E-05,-0.00446659327,0.054617703,0.0290128067,0.0684076846,-0.0209217444,0.000997904,0.0008121668,-0.0004157976,7.38501549E-05,-0.00428166846,0.051335182,0.0273568314,0.0686675,-0.02354306,0.0009955077,0.0007088834,-0.00166605774,0.00216174126,-0.009412199,4.93771553,0.05476914,0.09091185,0.04086618,0.00154982577,0.00293958467,-0.00166073535,0.00215899944,-0.009420641,4.935045,0.0526774973,0.09117018,0.0407616273,0.00178825622,0.00293733855,-0.002732954,1.00880861E-05,-0.0152914831,1.21023285,0.09602777,-0.0140991211,0.0005392271,0.00311723957,-0.00497543672,-0.00274062855,1.296401E-05,-0.01529065,1.20092893,0.09232902,-0.0139465332,0.0005048192,0.00318990741,-0.005104804,-0.5500161,2.1321528,2.73881,3.51421022
34,0.67999975907029475,59,0,0,0,0,0,-9.979598E-05,0,-0.0009004234,-9.979598E-05,0,-0.0009004234,1,0,0,1.99591886E-06,-5.96046448E-06,1.800846E-05,0,0,0,-0.00119074946,-0.00161673129,-0.0007188812,-0.176940918,0.023255704,0.05923653,0.00389155373,0.0009557466,-9.098229E-05,-0.000343628373,3.02493572E-05,-0.00339507917,0.0381091721,0.0300383046,0.07116195,-0.0155521883,0.000962849532,0.0004558288,-0.00034905065,6.835163E-05,-0.00319865718,0.034775123,0.0285868738,0.07141366,-0.018177161,0.000907095,0.0003528378,-0.00141020329,0.00224483013,-0.006055282,4.924507,0.0566938855,0.09395841,0.0457458459,0.0015017,0.00242843851,-0.00140702934,0.00225700438,-0.00604911847,4.921747,0.0548307151,0.09421301,0.0454306826,0.00170274742,0.00242723036,-0.00231218943,0.000114351511,-0.0108171329,1.20940506,0.09961269,-0.016204834,0.00203194376,0.00319655426,-0.004724944,-0.002323036,0.000130712986,-0.0108099394,1.20016491,0.09623137,-0.0161132813,0.00211857166,0.00326997624,-0.00482712733,-0.5500161,2.1321528,2.73881,3.51421022
35,0.699999751984127,63,0,0,0,0,0,-0.000105907791,0,-0.0009340125,-0.000105907791,0,-0.0009340125,1,0,0,2.118155E-06,0,1.86802426E-05,0,0,0,-0.00107901357,-0.00160780549,-0.0006963999,-0.174560547,0.02422217,0.056571357,0.00381955854,0.0009046963,0.000512561062,-0.000265249168,4.132092E-05,-0.00243875664,0.0272771828,0.0310276616,0.0734669045,-0.0107595827,0.0009243448,5.19306923E-05,-0.000272071164,7.978082E-05,-0.002239442,0.0239034053,0.0297317877,0.073715046,-0.0134239551,0.000821477559,-5.08337034E-05,-0.00111508416,0.00233219564,-0.00306684361,4.917437,0.0585389845,0.09636683,0.04946898,0.00143661932,0.00184422347,-0.00111512642,0.00233669579,-0.00305101136,4.914784,0.0568720847,0.09662512,0.049256403,0.00160603377,0.00184670778,-0.001816212,0.000206395984,-0.0068429755,1.20929706,0.102958456,-0.0193786621,0.00363049679,0.00328658987,-0.00436872337,-0.00182632753,0.000215828419,-0.00681513362,1.20007944,0.09990366,-0.0193481445,0.00368043059,0.00336326729,-0.004479638,-0.5500161,2.13215256,2.73881,3.51421022
36,0.71999974489795915,68,0,0,0,0,0,-0.000106062085,0,-0.0009802177,-0.000106062085,0,-0.0009802177,1,0,0,2.12124087E-06,-5.94556332E-06,1.96043457E-05,0,0,0,-0.0009820097,-0.00160187483,-0.000668537454,-0.172271729,0.0250860378,0.0544759668,0.00372605631,0.0008021045,0.0009810476,-0.000171590393,3.245473E-05,-0.001587323,0.0217352044,0.0318167843,0.07555837,-0.00655026874,0.0007185136,-0.000389471534,-0.0001789249,7.082522E-05,-0.0013912638,0.0184088349,0.0306040961,0.0758116543,-0.009181445,0.0005615158,-0.00049608876,-0.0003703104,0.00233322382,-0.001119672,4.91375256,0.0582227558,0.09662279,0.05039001,0.0005988744,3.97315162E-05,-0.0003663539,0.00233531,-0.00110017241,4.911144,0.0566287674,0.09686365,0.05011919,0.0006829119,2.713332E-05,-0.000391975744,0.000173449516,-0.00492573436,1.208472,0.104922839,-0.0123291016,0.00354949082,0.00196898682,-0.003984943,-0.000392041868,0.0001810193,-0.00490396563,1.19926238,0.102050364,-0.0121765137,0.00360668334,0.00199435418,-0.003992482,-0.5500161,2.1321528,2.73881,3.51421022
37,0.7399997378117914,72,0,0,0,0,0,-0.000126812214,0,-0.0009958287,-0.000126812214,0,-0.0009958287,1,0,0,2.5362433E-06,0,1.99165661E-05,0,0,0,-0.0009001007,-0.00158514082,-0.0006380483,-0.1701355,0.02577279,0.05282403,0.00361156976,0.0006436338,0.00139901973,8.689685E-05,4.16636467E-05,-0.00112651894,0.01910077,0.0323697962,0.0761343241,-0.004302334,0.0005158238,-0.00163378287,8.159416E-05,8.02576542E-05,-0.000941498554,0.015845146,0.0312032234,0.0763853639,-0.006898416,0.0003369109,-0.00175365759,0.000140077347,0.00237308443,0.0003057964,4.912893,0.05910976,0.0958637446,0.0520479642,0.0009926422,-0.000561930647,0.000145597092,0.00237719715,0.000323335058,4.91035271,0.05757983,0.0960873961,0.0517960675,0.001052989,-0.0005730381,-0.000359912228,0.000297278166,-0.00281712133,1.207626,0.106916934,-0.008422852,0.003416398,0.002103868,-0.00463155564,-0.000362015737,0.0003093183,-0.00279533258,1.19854152,0.104193568,-0.00820922852,0.00339635578,0.00214458047,-0.0046896,-0.5500161,2.13215256,2.73881,3.51421022
38,0.75999973072562355,77,0,0,0,0,0,-0.000135239592,0,-0.00100976066,-0.000135239592,0,-0.00100976066,1,0,0,2.70479063E-06,-5.96046448E-06,2.01952062E-05,0,0,0,-0.0008367232,-0.00158290565,-0.00060686114,-0.168151855,0.0263290685,0.0515692532,0.00348632783,0.0005304144,0.00171146076,0.000192570849,3.26782465E-05,-0.0007459433,0.0186543763,0.03286576,0.07586538,-0.00243016286,0.000448408682,-0.00213691057,0.00018819503,7.148087E-05,-0.000554049038,0.0154654225,0.0317229219,0.07611009,-0.004944823,0.0002448059,-0.0022630156,0.0002465841,0.00238421559,0.001351692,4.91457558,0.0600468963,0.09528419,0.0529701635,0.0006938543,-0.000544547162,0.000250765181,0.00238667428,0.001363687,4.911982,0.058562275,0.09549791,0.052596014,0.0007109087,-0.000550414668,-0.000379188918,0.000339820981,-0.001218755,1.1982975,0.10736727,-0.00772094727,0.00939317,0.00220699213,-0.003592744,-0.0003795103,0.0003489852,-0.00122099614,1.189101,0.1046225,-0.00756835938,0.009370413,0.002203024,-0.00365854753,-0.5500161,2.1321528,2.73881,3.51421022
39,0.7799997236394558,82,0,0,0,0,0,-0.000136494418,0,-0.00101717247,-0.000136494418,0,-0.00101717247,1,0,0,2.72988723E-06,0,2.03434411E-05,0,0,0,-0.0007872104,-0.00155512989,-0.00057441683,-0.166351318,0.0267825052,0.05061704,0.00335660763,0.0004409695,0.0019620792,0.000206072815,4.220009E-05,-0.0005081722,0.0196747072,0.0332742967,0.07541129,-0.00126507075,0.000350725546,-0.00218623737,0.000201564821,8.08239E-05,-0.0003226659,0.0165272,0.0321353041,0.0756480843,-0.00377059076,0.000128236425,-0.002311877,0.000216873057,0.00239081681,0.00197911751,4.917261,0.06043699,0.09491353,0.0528910235,0.000141824479,-0.00044159955,0.000219424808,0.00239129364,0.00198302139,4.91469955,0.05895349,0.09512104,0.05258287,0.00014424324,-0.000444066449,-0.000220176677,0.000183165073,-0.00094904087,1.18772781,0.105536133,-0.008666992,0.00737178465,0.00151975791,-0.00218518684,-0.000220523987,0.000191733241,-0.000950058457,1.17848992,0.10278789,-0.008514404,0.00735441642,0.001523304,-0.002197181,-0.5500161,2.13215256,2.73881,3.51421022
40,0.79999971655328794,88,0,0,0,0,0,-0.000138084608,0,-0.00102309522,-0.000138084608,0,-0.00102309522,1,0,0,2.76169112E-06,-5.94556332E-06,2.04618973E-05,0,0,0,-0.0007470756,-0.00155432522,-0.000542339,-0.164672852,0.0271250065,0.0498955771,0.00322557334,0.00034403053,0.0021566397,0.000201612027,3.29315662E-05,-0.000417688629,0.0213244874,0.0335355923,0.0749627054,-0.000843347341,0.0002182713,-0.00214104541,0.0001964863,7.177889E-05,-0.0002394708,0.0182081182,0.0323906653,0.07519488,-0.003332741,-8.668387E-06,-0.002265128,0.000189974482,0.002379641,0.00203802274,4.919883,0.0606401078,0.0946208239,0.05201136,3.3369528E-05,-0.0003820467,0.000190861858,0.002378434,0.00203849841,4.917336,0.059147846,0.0948267654,0.0517097749,2.75924613E-05,-0.000381965685,-0.000201214745,-0.000140726566,-0.00110356288,1.1770997,0.103788435,-0.00982666,0.0114404466,0.00133456348,-0.00214343565,-0.000202262512,-0.00013436377,-0.00110535277,1.16782236,0.101035729,-0.009643555,0.0114349537,0.00134038914,-0.002158691,-0.5500161,2.1321528,2.73881,3.51421022
41,0.8199997094671202,94,0,0,0,0,0,-0.00013907034,0,-0.00101501064,-0.00013907034,0,-0.00101501064,1,0,0,2.78140578E-06,1.49011612E-08,2.03002037E-05,0,0,0,-0.000717403949,-0.00153464079,-0.000511654071,-0.16317749,0.0273800176,0.0493561327,0.00309498771,0.000269352167,0.00231741322,0.000186896534,4.248321E-05,-0.000456618,0.0228565671,0.0337019861,0.07458005,-0.001050263,0.0001353462,-0.002054762,0.000181331838,8.159876E-05,-0.000275900442,0.0197756551,0.0325501561,0.07481046,-0.00349639636,-8.830853E-05,-0.00217701145,0.000148445353,0.00238440931,0.00179803569,4.921709,0.06076449,0.09442419,0.05102085,3.84685736E-05,-0.000309464958,0.000148098537,0.00238429,0.001795182,4.91906,0.0592636764,0.09462925,0.05062195,3.468332E-05,-0.000307192531,-0.0002168789,-0.0004491657,-0.0013568867,1.16899633,0.102547459,-0.01071167,0.0167287365,0.00137169426,-0.00202928041,-0.000219773225,-0.000441014767,-0.00136320211,1.15977836,0.09980728,-0.0105285645,0.0167835839,0.00138669019,-0.002049723,-0.5500161,2.13215256,2.73881,3.51421022
